ticker,event_ticker,title,category,result,expiration_value,market_open_time,market_close_time,market_volume,candle_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,candle_volume,open_interest
BTCMAXM-24APR-79999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,5442,1713931200,0.0100,0.0200,0.0100,0.0200,0.0600,0.0600,0.0400,0.0600,0.0500,0.0500,0.0500,0.0500,37.00,3292.00
BTCMAXM-24APR-79999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,5442,1714017600,0.0200,0.0200,0.0100,0.0100,0.0600,0.0600,0.0300,0.0300,0.0600,0.0600,0.0600,0.0600,50.00,3292.00
BTCMAXM-24APR-79999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,5442,1714104000,0.0100,0.0100,0.0000,0.0000,0.0300,0.0600,0.0200,0.0200,0.0300,0.0300,0.0100,0.0100,198.00,3270.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1712116800,0.0100,0.4000,0.0100,0.3700,0.5900,0.5900,0.3500,0.4000,0.3600,0.4300,0.3400,0.3900,424.00,440.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1712203200,0.3700,0.4200,0.0000,0.3800,0.4000,0.4300,0.3800,0.4000,0.4000,0.4200,0.3900,0.3900,519.00,581.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1712376000,0.4200,0.5000,0.4000,0.4000,0.9900,1.0000,0.4500,0.4800,0.5000,0.5200,0.4400,0.4800,546.00,851.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1712462400,0.4000,0.5400,0.4000,0.4900,0.4800,0.5600,0.4700,0.5600,0.4700,0.5600,0.4300,0.5600,489.00,1328.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1712548800,0.4900,0.5600,0.4900,0.5000,0.5600,0.5800,0.5300,0.5800,0.5600,0.5800,0.5600,0.5800,15.00,1343.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1712635200,0.5000,0.7400,0.5000,0.5700,0.5800,0.9900,0.5800,0.7100,0.6400,0.7000,0.6300,0.6300,405.00,1678.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1712721600,0.5700,0.6000,0.4000,0.4000,0.7100,0.7200,0.4800,0.5700,0.5700,0.5700,0.4800,0.5300,1706.00,1886.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1712808000,0.4000,0.6200,0.4000,0.4000,0.5700,0.6600,0.4500,0.6600,0.5400,0.6600,0.4500,0.6500,430.00,2220.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1712894400,0.4000,0.6100,0.4000,0.5700,0.6600,0.6600,0.5300,0.6600,0.5300,0.6200,0.5300,0.6200,1492.00,3393.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1712980800,0.5700,0.6100,0.1300,0.3400,0.6600,0.6600,0.3000,0.6500,0.5700,0.5700,0.3400,0.3400,1086.00,4389.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1713067200,0.3400,0.4200,0.1300,0.1300,0.6500,0.6500,0.1400,0.4300,0.4000,0.4000,0.1300,0.1300,35.00,4393.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1713240000,0.1900,0.2900,0.0800,0.0800,0.6000,0.6000,0.1300,0.2200,0.1900,0.1900,0.1000,0.1000,1109.00,5282.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1713326400,0.0800,0.1600,0.0800,0.1600,0.2200,0.2200,0.1400,0.2200,0.1500,0.1600,0.0900,0.1600,1718.00,5816.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1713412800,0.1600,0.1600,0.0100,0.0600,0.2200,0.2200,0.0800,0.1100,0.1600,0.1600,0.0300,0.0600,763.00,6448.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1713499200,0.0600,0.1200,0.0600,0.0700,0.1100,0.2200,0.0800,0.1300,0.1100,0.2200,0.1100,0.1300,132.00,6534.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1713585600,0.0700,0.1500,0.0700,0.0900,0.1300,0.2000,0.1300,0.2000,0.1300,0.2000,0.1000,0.1000,1137.00,7266.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1713672000,0.0900,0.1300,0.0900,0.0900,0.2000,0.2000,0.1200,0.1700,0.1200,0.1200,0.1000,0.1000,19.00,7249.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1713758400,0.0900,0.1300,0.0900,0.1000,0.1700,0.2200,0.1300,0.1800,0.0900,0.1800,0.0900,0.1800,1368.00,7234.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1713844800,0.1000,0.1600,0.1000,0.1000,0.1800,0.2200,0.1600,0.2200,0.1300,0.2100,0.1100,0.2100,500.00,7239.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1713931200,0.1000,0.1300,0.0700,0.0700,0.2200,0.2200,0.1500,0.1700,0.2000,0.2000,0.0900,0.1700,335.00,7530.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1714017600,0.0700,0.0900,0.0300,0.0300,0.1700,0.1700,0.0600,0.0600,0.0800,0.0800,0.0700,0.0700,162.00,7532.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1714104000,0.0300,0.0300,0.0000,0.0000,0.0600,0.0600,0.0500,0.0500,0.0300,0.0600,0.0100,0.0600,497.00,7664.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1714190400,0.0000,0.0100,0.0000,0.0100,0.0500,0.1700,0.0400,0.0600,0.0400,0.1200,0.0400,0.1200,1598.00,9034.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1714276800,0.0100,0.0100,0.0100,0.0100,0.0600,0.0700,0.0500,0.0600,0.0500,0.0600,0.0500,0.0600,23.00,9057.00
BTCMAXM-24APR-74999.99,BTCMAXM-24APR,How {{high_low}} will Bitcoin get this year?,Crypto,no,"$72,355.85",2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,18087,1714363200,0.0100,0.0100,0.0000,0.0000,0.0600,0.0600,0.0500,0.0500,0.0100,0.0100,0.0100,0.0100,9.00,9066.00
BTCMAXM-24MAR-99999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:13:06.640942Z,4404,1711252800,0.0000,0.1200,0.0000,0.0700,0.0300,0.1300,0.0300,0.1300,0.0500,0.1200,0.0500,0.0800,4320.00,4320.00
BTCMAXM-24MAR-99999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:13:06.640942Z,4404,1711425600,0.0000,0.0300,0.0000,0.0000,0.0700,0.0800,0.0100,0.0100,0.0300,0.0700,0.0300,0.0300,84.00,4334.00
BTCMAXM-24MAR-89999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:13:16.965885Z,3110,1711252800,0.0000,0.1300,0.0000,0.0800,0.0400,0.1500,0.0400,0.1300,0.0400,0.1300,0.0400,0.1200,970.00,960.00
BTCMAXM-24MAR-89999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:13:16.965885Z,3110,1711425600,0.0400,0.0800,0.0400,0.0400,0.0900,0.1000,0.0700,0.0700,0.0400,0.0800,0.0400,0.0400,52.00,972.00
BTCMAXM-24MAR-89999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:13:16.965885Z,3110,1711512000,0.0400,0.0400,0.0000,0.0000,0.0700,0.0700,0.0100,0.0100,0.0400,0.0400,0.0100,0.0100,2029.00,2850.00
BTCMAXM-24MAR-89999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:13:16.965885Z,3110,1711598400,0.0000,0.0000,0.0000,0.0000,0.0100,0.0200,0.0100,0.0100,0.0100,0.0200,0.0100,0.0200,59.00,2909.00
BTCMAXM-24MAR-84999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:57.741446Z,3313,1711252800,0.0100,0.1400,0.0100,0.0900,0.0500,0.9700,0.0500,0.1500,0.0600,0.1400,0.0300,0.1000,1388.00,1328.00
BTCMAXM-24MAR-84999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:57.741446Z,3313,1711339200,0.0900,0.0900,0.0000,0.0000,0.1500,0.1500,0.1000,0.1300,0.0900,0.0900,0.0800,0.0800,430.00,1758.00
BTCMAXM-24MAR-84999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:57.741446Z,3313,1711425600,0.0000,0.1100,0.0000,0.0500,0.1300,0.1500,0.1100,0.1200,0.1300,0.1400,0.0800,0.0800,48.00,1772.00
BTCMAXM-24MAR-84999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:57.741446Z,3313,1711598400,0.0000,0.0000,0.0000,0.0000,0.0300,0.0300,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,1354.00,2707.00
BTCMAXM-24MAR-79999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:41.60526Z,3797,1711166400,0.0300,0.0400,0.0200,0.0200,1.0000,1.0000,0.0600,0.0700,0.0400,0.0400,0.0400,0.0400,100.00,100.00
BTCMAXM-24MAR-79999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:41.60526Z,3797,1711252800,0.0200,0.1700,0.0200,0.0900,0.0700,0.9700,0.0700,0.1800,0.0700,0.1700,0.0700,0.1100,1652.00,1632.00
BTCMAXM-24MAR-79999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:41.60526Z,3797,1711339200,0.0900,0.0900,0.0300,0.0300,0.1800,0.1800,0.1300,0.1300,0.0900,0.0900,0.0900,0.0900,750.00,2382.00
BTCMAXM-24MAR-79999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:41.60526Z,3797,1711425600,0.0300,0.1500,0.0300,0.0900,0.1300,0.2200,0.1300,0.1900,0.1300,0.2000,0.1000,0.1000,312.00,2454.00
BTCMAXM-24MAR-79999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get this year?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:41.60526Z,3797,1711598400,0.0300,0.0400,0.0000,0.0000,0.1300,0.1300,0.0100,0.0100,0.0800,0.0800,0.0300,0.0300,121.00,2475.00
BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get by {{date}}?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:25.229892Z,12672,1711166400,0.0900,0.1200,0.0000,0.1000,1.0000,1.0000,0.1300,0.1400,0.1500,0.1500,0.0900,0.1400,156.00,155.00
BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get by {{date}}?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:25.229892Z,12672,1711252800,0.1000,0.8000,0.1000,0.2400,0.1400,0.9000,0.1300,0.3000,0.1400,0.8000,0.1000,0.2500,6787.00,6521.00
BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get by {{date}}?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:25.229892Z,12672,1711339200,0.2400,0.2400,0.1300,0.1600,0.3000,0.3600,0.1400,0.1800,0.3000,0.3100,0.1300,0.1800,301.00,6630.00
BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get by {{date}}?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:25.229892Z,12672,1711425600,0.1600,0.3700,0.1500,0.3100,0.1800,0.4400,0.1700,0.3700,0.1700,0.4400,0.1700,0.3700,3485.00,8895.00
BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get by {{date}}?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:25.229892Z,12672,1711512000,0.3100,0.3100,0.1300,0.1300,0.3700,0.3700,0.2500,0.2700,0.3500,0.3700,0.1800,0.1900,316.00,8977.00
BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR,How {{high_low}} will Bitcoin get by {{date}}?,Crypto,no,70784.86,2024-03-22T12:00:00Z,2024-03-29T00:12:25.229892Z,12672,1711598400,0.1300,0.3000,0.0100,0.0700,0.2700,0.3200,0.1200,0.1300,0.2700,0.3200,0.0600,0.1200,1128.00,9295.00
ETHD-24MAR20-17-3000,ETHD-24MAR20-17,"Ethereum price at Mar 20, 2024 at 5pm EDT?",Crypto,yes,3471.40,2024-03-19T20:15:00Z,2024-03-20T21:00:00Z,75,1710907200,0.0100,0.9400,0.0100,0.9000,1.0000,1.0000,0.8200,1.0000,0.8400,0.8400,0.8400,0.8400,50.00,50.00
BTCD-24MAR20-17-62000,BTCD-24MAR20-17,"Bitcoin price $62,000 or above on Mar 20, 2024 at 5pm EDT?",Crypto,yes,67133.65,2024-03-19T20:10:00Z,2024-03-20T21:00:00Z,100,1710907200,0.6400,0.7100,0.0000,0.4900,1.0000,1.0000,0.5000,0.5800,0.5100,0.5700,0.5000,0.5000,100.00,40.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1710907200,0.8400,0.8700,0.0000,0.8700,1.0000,1.0000,0.8800,0.9100,0.8800,0.8800,0.8800,0.8800,1.00,1.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1710993600,0.8700,0.9000,0.0000,0.8000,0.9100,1.0000,0.8400,0.8600,0.9000,0.9000,0.8200,0.8400,171.00,171.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1711080000,0.8000,0.8000,0.0000,0.6000,0.8600,0.9900,0.8200,0.9900,0.8000,0.8000,0.7800,0.7800,183.00,354.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1711166400,0.6000,0.7900,0.6000,0.7900,0.9900,0.9900,0.8300,0.8300,0.8300,0.8300,0.8300,0.8300,12.00,354.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1711252800,0.7900,0.7900,0.7600,0.7600,0.8300,0.8500,0.7800,0.7800,0.7900,0.7900,0.7800,0.7800,110.00,464.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1711339200,0.7600,0.7700,0.6000,0.6000,0.7800,0.7800,0.7800,0.7800,0.7800,0.7800,0.7800,0.7800,162.00,465.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1711598400,0.0000,0.6900,0.0000,0.6300,0.7800,0.7800,0.6800,0.6900,0.6900,0.6900,0.6700,0.6700,100.00,1085.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1711771200,0.6300,0.6400,0.6300,0.6400,0.6900,0.7200,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,1.00,1085.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1712548800,0.6300,0.6600,0.6300,0.6600,0.6800,0.7000,0.6800,0.6900,0.6800,0.6800,0.6800,0.6800,10.00,1085.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1713067200,0.6600,0.6600,0.6600,0.6600,0.6900,0.7800,0.6900,0.7800,0.6900,0.7200,0.6900,0.7200,370.00,1085.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1713153600,0.6600,0.7500,0.6600,0.7100,0.7800,0.7900,0.7700,0.7700,0.7800,0.7900,0.7800,0.7900,560.00,1645.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1713240000,0.7100,0.7700,0.6600,0.7700,0.7700,0.7900,0.7500,0.7900,0.7500,0.7500,0.7500,0.7500,300.00,1645.00
ETHMINY-24DEC31-3000,ETHMINY-24DEC31,How low will Ethereum get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-04-18T14:51:48.502978Z,3178,1713326400,0.7700,0.8200,0.6600,0.6700,0.7900,1.0000,0.7900,0.9300,0.7900,0.7900,0.7900,0.7900,568.00,2213.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1710907200,0.8300,0.9200,0.0000,0.9000,1.0000,1.0000,0.8900,0.9200,0.8900,0.9300,0.8900,0.9100,38.00,38.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1710993600,0.9000,0.9200,0.8900,0.8900,0.9200,1.0000,0.9100,0.9100,0.9500,0.9500,0.8900,0.8900,12.00,48.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1711252800,0.8500,0.8500,0.0300,0.7000,0.8900,0.8900,0.7300,0.7300,0.8500,0.8500,0.7300,0.7300,1120.00,1120.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1711339200,0.7000,0.7000,0.6600,0.6900,0.7300,0.9000,0.7300,0.9000,0.7400,0.7400,0.7400,0.7400,2.00,1120.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1711598400,0.0300,0.6400,0.0300,0.6200,0.9000,0.9000,0.6800,0.6800,0.6800,0.6800,0.6800,0.6800,7.00,1120.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1711684800,0.6200,0.6300,0.6200,0.6300,0.6800,0.6800,0.6700,0.6700,0.6800,0.6800,0.6300,0.6300,21.00,1120.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1711857600,0.5900,0.6000,0.5900,0.6000,0.6700,0.6800,0.6700,0.6800,0.6700,0.6700,0.6700,0.6700,10.00,1123.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1712030400,0.6000,0.6300,0.5900,0.6300,0.6800,0.7200,0.6700,0.6900,0.6800,0.6800,0.5900,0.6700,105.00,1146.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1712116800,0.6300,0.8100,0.6200,0.7500,0.6900,0.9000,0.6900,0.8900,0.7300,0.8800,0.7300,0.8800,33.00,1146.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1712203200,0.7500,0.8000,0.6400,0.7600,0.8900,0.9000,0.8600,0.9000,0.7700,0.7700,0.7700,0.7700,4.00,1150.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1712548800,0.0100,0.7800,0.0100,0.7700,0.8700,0.8700,0.7800,0.8300,0.7800,0.7800,0.7800,0.7800,10.00,1150.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1712635200,0.7700,0.7700,0.0100,0.6800,0.8300,0.8400,0.7300,0.7800,0.7700,0.7700,0.4500,0.4500,285.00,1424.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1712894400,0.6900,0.8000,0.6900,0.6900,0.7800,0.8500,0.7600,0.7800,0.7800,0.8000,0.7800,0.7800,201.00,1424.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1712980800,0.6900,0.7900,0.6900,0.6900,0.7800,0.8000,0.7800,0.7900,0.7800,0.7900,0.7400,0.7400,22.00,1424.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1713067200,0.6900,0.8500,0.6900,0.6900,0.7900,0.9000,0.7900,0.8800,0.7900,0.8100,0.7900,0.8100,30.00,1424.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1713412800,0.6800,0.9100,0.6800,0.6900,0.8800,1.0000,0.8800,0.9700,0.8800,0.9000,0.8800,0.9000,55.00,1424.00
BTCMINY-24DEC31-60000,BTCMINY-24DEC31,How low will Bitcoin get this year?,Crypto,yes,Yes,2024-03-19T12:00:00Z,2024-05-03T15:32:37.160896Z,2640,1713672000,0.8100,0.8500,0.7000,0.7000,0.9300,0.9800,0.8800,0.9800,0.9100,0.9100,0.9100,0.9100,6.00,1424.00
